0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
6,8,66,37,74,4,4,32,13,29,48,25,0,78,36,97,64,52,36,31,32,53,26,54,57,93,59,84,6,77,97,2,14,67,38,10,65,70,90,13,55,15,64,30,30,25,77,43,74,22,100,15,39,71,92,22,72,17,77,36,19,88,77,73,13,69,19,60,59,37,60,51,20,57,32,82,96,77,41,19,95,18,73,33,4,100,86,39,12,0,20,63,69,17,11,46,100,65,37,40,42,62,28,36,16,91,14,0,38,62,74,34,5,55,1,46,34,67,2,87,45,16,52,24,73,18,96,0,57,59,85,78,22,23,51,21,46,22,90,77,90,94,77,77,21,64,12,91,89,22,8,16,45,28,22,93,49,75,70,46,49,71,96,66,88,69,57,40,79,55,23,89,74,17,8,56,63,0,45,72,43,16,31,20,63,30,77,92,9,24,71,91,20,82,67,77,51,23,100,31,19,55,21,88,95,27,33,64,54,30,0,25,76,98,27,60,93,65,53,69,92,23,83,58,79,32,63,23,98,70,11,12,65,99,79,13,51,50,90,82,12,53,5,36,75,27,83,16,55,89,97,20,16,22,56,70,53,3,15,32,56,26,42,56,23,91,72,93,100,9,21,58,61,94,84,59,44,48,56,62,41,27,40,15,20,13,65,1,98,70,59,40,96,55,51,34,47,31,78,29,68,85,26,16,51,88,32,36,76,97,71,86,64,28,97,23,33,18,39,76,78,35,43,95,93,69,70,77,21,90,94,50,37,11,20,82,73,80,82,16,88,76,35,62,83,14,41,72,77,81,41,2,44,73,82,8,61,72,51,46,60,11,0,75,5,89,90,27,47,84,66,72,58,57,0,74,26,32,44,45,1,79,92,94,6,93,94,42,0,71,36,3,83,17,90,33,82,81,79,24,31,41,11,51,27,16,91,15,51,56,12,27,70,23,23,30,60,47,49,37,68,36,42,16,84,8,14,0,80,57,27,69,96,95,32,33,15,20,94,9,28,4,95,20,25,37,74,78,96,81,62,22,16,13,100,12,47,5,71,90,20,98,48,65,69,6,85,3,66,6,80,87,50,83,51,10,53,10,45,59,69,62,25,100,95,11,55,8,42,98,66,55,43,80,60,47,70,3,91,61
0,23,69,0,0,9,0,4,89,0,55,0,0,0,12,69,79,29,38,71,0,17,51,15,42,7,0,13,44,46,42,58,45,0,23,8,0,10,11,57,52,37,72,0,0,43,21,68,0,38,52,30,20,92,20,0,0,69,53,0,29,17,79,33,11,0,82,44,94,0,51,22,94,2,46,52,59,6,38,76,50,63,0,89,0,32,43,0,63,73,48,0,83,0,19,58,66,54,0,35,78,0,35,0,25,65,52,86,70,8,33,56,9,2,85,0,24,0,0,73,0,73,20,31,17,52,82,27,91,71,68,0,85,44,0,0,4,0,52,11,0,10,95,0,20,48,78,15,0,17,77,61,0,17,23,0,0,45,36,92,81,31,36,42,53,0,0,60,59,23,0,0,85,0,42,4,0,0,0,75,38,74,51,44,22,28,89,0,17,32,33,46,35,51,33,64,66,7,19,7,29,7,0,45,7,18,0,0,27,0,96,38,71,0,44,33,31,0,76,41,8,89,52,68,90,34,67,45,23,29,55,99,0,12,0,32,75,53,90,4,0,74,29,18,22,87,0,21,0,0,0,84,84,56,5,47,74,3,0,80,0,60,84,0,0,34,63,57,6,0,40,0,58,0,0,16,22,2,98,34,14,74,34,24,17,25,61,32,97,32,56,0,0,93,0,0,76,7,60,19,5,93,90,73,30,68,44,98,82,14,0,0,76,78,23,79,0,41,0,64,54,0,98,63,58,0,54,97,77,0,46,0,90,0,70,75,0,58,63,56,0,0,46,0,27,31,9,5,36,22,87,0,55,4,0,96,69,0,46,65,97,35,82,36,15,70,0,51,0,32,51,53,61,36,74,0,51,8,50,14,9,0,15,79,3,40,95,0,34,0,1,44,29,0,3,1,55,9,19,76,7,65,0,21,62,83,42,39,0,33,35,15,0,49,97,1,10,22,0,91,71,32,39,50,57,0,32,74,60,18,44,53,45,82,98,80,0,92,85,61,95,62,83,65,85,80,75,35,10,74,0,90,17,49,8,56,86,10,60,77,12,5,70,99,0,20,0,85,12,0,39,67,0,0,14,18,61,44,63,86,74,47,81,81,39,0,61,79,51,98,34,17,64,0,0,0,0,0,53,33
65,77,41,71,38,13,16,83,92,75,3,54,47,91,39,54,84,87,50,2,100,70,32,48,1,71,11,32,53,34,67,70,74,89,28,49,68,17,9,92,92,60,21,38,0,43,35,5,73,21,65,53,49,80,65,6,55,63,68,76,11,23,9,26,85,61,21,94,5,36,53,82,78,90,5,77,20,17,83,19,28,96,62,88,100,92,54,93,16,92,49,49,64,7,7,76,17,28,38,60,9,86,66,34,13,66,5,52,35,36,81,12,13,12,59,34,33,11,89,30,8,86,1,14,20,20,59,6,55,48,0,96,29,64,34,28,100,35,27,50,23,11,31,5,20,64,70,43,78,27,27,85,30,98,2,18,1,35,23,50,14,23,84,68,9,61,92,35,52,90,19,38,38,58,46,32,51,92,41,31,26,27,61,89,55,91,63,52,86,63,37,18,54,60,54,12,8,54,82,65,54,14,39,36,100,33,49,15,4,85,99,51,76,29,7,67,25,52,97,29,53,91,67,35,23,59,83,17,86,70,16,35,93,6,25,43,51,42,83,37,5,10,20,87,100,68,37,24,83,100,66,19,14,9,20,74,86,4,21,18,77,7,80,88,78,80,97,48,55,90,55,5,100,94,53,90,27,16,25,7,28,43,69,75,91,38,21,80,35,33,72,53,95,12,32,55,20,37,17,31,95,92,48,44,40,97,44,89,27,77,70,30,9,3,50,28,52,65,57,5,77,54,9,11,66,85,67,59,76,41,96,8,89,68,32,4,1,45,33,34,22,97,83,18,97,62,65,80,89,93,42,3,96,25,1,60,14,97,27,88,7,8,27,96,92,28,85,30,66,2,83,99,46,76,26,51,0,50,67,67,76,22,46,87,22,39,25,88,61,20,25,52,41,96,32,60,93,77,1,43,79,7,58,61,7,79,68,30,37,32,25,63,5,42,72,58,71,53,93,70,64,19,45,88,63,41,32,71,70,52,11,94,0,98,98,92,34,80,79,98,43,26,88,76,86,36,52,57,82,80,16,87,53,77,87,33,41,39,5,24,98,69,58,45,89,34,11,77,0,70,52,46,93,43,76,31,83,58,66,24,8,95,90,14,76,66,23,82,64,48,6,74,87,35,97,12,77,71,38,5
29,0,59,24,0,78,0,91,66,76,74,0,94,0,38,90,0,56,82,7,99,0,0,0,69,3,21,91,0,0,42,81,41,0,0,0,7,14,43,0,41,51,17,100,0,0,58,0,82,88,0,52,39,0,96,76,46,45,28,29,24,75,0,0,71,0,9,0,0,64,51,66,24,14,0,80,18,0,73,0,0,68,22,49,0,93,52,42,0,52,60,44,22,32,0,20,60,86,24,19,39,58,1,0,78,41,5,38,27,0,22,35,0,81,0,0,72,0,7,86,52,15,48,7,99,42,0,18,0,92,35,36,15,31,50,83,46,0,0,7,69,85,39,53,93,0,26,22,0,0,58,92,0,19,78,9,0,41,22,0,59,87,0,96,8,74,25,51,30,85,50,0,4,61,79,35,58,44,95,0,54,54,35,90,0,93,78,0,92,82,65,62,26,0,31,60,75,0,97,99,4,79,44,0,54,47,48,0,82,48,28,70,99,48,46,0,0,41,74,86,65,13,59,54,36,5,4,11,17,42,0,78,68,99,77,9,80,64,1,59,0,18,64,91,51,0,0,20,88,8,58,17,0,0,0,0,90,25,0,0,46,69,33,36,0,0,44,97,0,34,12,0,97,3,76,30,0,88,0,51,4,26,98,0,51,33,66,37,17,66,98,17,44,89,0,90,54,19,37,0,0,91,5,5,0,33,41,7,1,84,0,0,93,0,6,4,0,0,0,25,38,45,39,84,2,0,74,47,0,0,78,88,34,4,40,60,80,18,36,0,13,0,0,91,83,15,38,84,32,21,16,32,0,68,0,55,29,13,0,47,0,34,44,80,0,66,38,65,76,48,73,20,21,8,32,8,50,0,4,0,48,60,15,36,0,25,0,23,92,66,64,89,33,15,34,23,23,29,48,78,11,29,65,53,67,41,0,70,52,37,55,24,98,0,15,42,27,86,98,38,86,86,69,58,80,1,0,34,37,0,65,38,0,66,0,36,0,8,68,0,0,0,61,0,92,45,35,0,66,43,60,87,28,6,0,76,27,69,22,95,17,30,5,8,55,53,0,45,80,6,12,45,0,33,39,38,28,59,0,84,85,39,0,0,42,0,59,90,0,79,0,0,8,98,1,0,3,71,43,54
3,94,99,56,55,75,36,52,68,63,57,86,91,40,43,39,100,85,27,94,27,62,93,39,14,38,58,16,26,98,36,8,34,66,38,1,79,51,88,66,60,3,83,16,77,66,35,86,5,22,19,18,17,92,59,14,10,69,25,48,37,2,42,59,25,68,35,45,87,51,76,20,9,17,35,25,82,28,63,69,61,27,22,37,13,53,95,54,80,55,11,67,70,60,96,72,58,63,24,53,51,74,86,49,90,41,37,91,98,16,41,70,10,23,46,19,37,82,41,44,51,28,93,52,100,40,22,68,47,52,79,20,84,75,23,71,72,36,44,49,62,33,97,30,19,44,65,59,97,34,79,32,72,22,79,67,49,53,72,25,50,27,62,81,61,77,25,29,33,31,32,52,50,53,89,10,49,69,55,94,79,0,11,80,23,62,89,77,13,97,66,45,46,12,55,33,88,99,14,9,45,86,96,50,55,93,79,37,46,26,88,91,30,45,56,38,83,97,13,24,16,2,61,7,4,30,38,60,100,77,4,90,87,49,75,1,86,14,52,87,57,4,44,5,26,55,19,89,94,7,48,88,72,37,83,78,89,48,70,66,87,94,46,6,91,48,36,74,27,78,70,44,79,28,72,87,7,62,27,11,12,23,83,45,45,16,71,43,52,43,7,66,38,39,8,47,22,85,71,19,1,10,17,33,54,15,54,49,52,63,34,68,77,87,77,87,90,72,67,90,75,80,20,92,75,23,37,29,77,47,26,19,30,100,72,44,75,85,88,12,90,27,20,59,43,43,90,14,22,31,1,6,91,35,53,20,62,25,77,51,14,6,52,24,61,67,34,23,61,98,20,91,17,65,44,50,67,4,0,60,67,62,34,82,48,44,25,22,11,69,24,8,11,23,57,82,23,61,52,95,84,93,38,31,54,14,56,97,86,88,86,18,45,67,24,92,91,53,47,58,74,82,76,72,55,59,26,24,21,93,41,83,91,19,73,50,52,48,29,18,54,76,61,19,58,70,62,87,24,71,37,42,61,39,94,6,78,33,10,5,64,95,39,60,15,79,95,2,65,8,35,37,17,5,41,42,88,87,31,80,90,61,33,9,6,64,27,89,84,76,23,6,69,38,59,22,69,41,15,56
13,9,38,37,72,29,54,42,5,98,89,50,97,98,68,28,21,71,21,52,2,15,91,50,23,36,65,82,36,84,0,39,72,83,25,87,58,7,9,18,40,68,31,0,7,88,39,35,0,0,2,93,55,12,52,24,50,0,74,49,57,99,33,94,0,97,0,43,94,4,41,51,20,97,55,0,100,78,3,35,30,22,75,53,67,80,100,50,73,45,99,0,16,63,95,13,60,24,59,0,0,83,22,6,81,64,6,0,11,27,0,12,22,75,53,3,77,16,49,31,34,25,86,20,60,71,66,0,5,3,0,24,1,45,15,65,17,4,93,84,17,17,32,90,6,15,77,38,27,6,55,53,13,9,23,96,73,75,6,28,0,0,61,22,53,2,81,0,24,26,14,29,76,39,97,0,72,0,18,38,10,28,54,30,73,32,62,7,62,39,73,74,76,37,0,44,80,72,80,50,100,51,87,89,41,13,9,83,37,98,58,8,88,65,52,70,7,32,56,66,65,66,67,95,100,0,23,42,25,25,100,88,61,49,74,35,63,61,30,34,19,87,0,14,54,99,91,57,90,81,52,38,78,4,62,85,0,8,61,55,0,34,12,14,77,10,97,75,93,87,0,95,28,21,92,89,86,64,62,69,69,1,0,24,89,24,0,96,72,1,84,41,16,27,83,0,76,17,40,66,92,86,69,63,45,97,99,0,58,83,88,37,14,92,46,0,98,82,33,67,0,88,7,63,56,96,25,100,26,90,99,0,95,39,14,55,0,24,0,81,17,66,16,66,90,82,10,46,58,79,74,52,32,76,66,80,93,35,48,48,40,78,0,99,14,95,92,52,61,98,10,48,3,71,45,14,67,0,60,0,38,40,69,22,6,97,64,90,0,77,40,28,37,0,14,60,0,15,53,7,73,49,4,41,46,42,18,36,35,13,36,13,0,64,9,82,72,14,19,8,19,80,0,94,43,29,44,0,83,83,7,83,58,42,77,23,57,43,82,74,73,13,22,75,70,0,79,14,9,71,0,0,17,19,73,79,63,39,92,33,79,82,74,50,29,52,91,62,18,8,86,49,88,0,0,0,0,50,44,77,12,0,4,55,74,40,0,72,38,5,23,59,36,75,41,66,75,0,50,0
51,13,60,75,20,51,0,81,68,80,36,53,21,0,30,53,32,33,1,1,61,7,36,76,89,97,80,7,95,38,10,45,50,26,65,35,56,16,50,39,68,66,25,54,0,64,32,71,87,37,0,77,85,2,29,33,23,94,45,84,0,39,0,89,76,77,5,56,9,25,100,64,82,44,95,16,24,15,45,75,41,15,36,68,94,43,2,53,9,12,0,57,13,36,21,9,7,22,88,37,94,93,63,3,18,11,74,27,29,78,26,52,65,20,46,0,95,33,76,79,47,96,37,85,80,83,58,32,42,32,50,51,16,4,96,58,88,0,28,90,16,30,91,45,16,40,7,56,54,10,48,70,65,20,48,51,64,3,2,26,3,84,66,58,26,3,30,69,61,20,55,0,50,6,82,20,52,10,73,0,34,20,42,40,0,17,29,97,88,84,16,95,76,31,21,56,71,0,74,52,36,8,85,63,62,1,18,0,22,75,69,87,1,85,70,47,35,7,21,36,23,11,63,21,31,55,48,53,55,44,69,56,45,61,16,22,17,47,0,5,23,77,47,88,82,46,74,84,27,0,5,89,30,40,29,81,86,53,23,47,81,34,25,14,0,96,24,64,68,45,2,0,41,28,9,4,42,81,59,53,1,63,22,76,100,2,39,10,41,99,91,38,17,1,13,65,28,46,47,0,83,74,45,34,60,74,43,69,88,72,96,18,54,23,86,37,5,50,0,7,48,21,98,35,3,0,7,79,22,0,99,31,77,68,100,92,44,7,56,77,33,0,54,34,79,11,57,59,58,44,36,0,18,53,51,90,94,34,9,31,35,49,17,60,57,41,44,68,41,80,91,72,56,31,1,9,76,48,67,38,0,41,61,46,62,9,61,14,94,86,65,67,91,99,39,38,78,87,56,80,75,50,39,32,49,21,78,9,77,5,33,51,25,92,50,99,80,69,45,65,61,14,13,86,76,94,7,15,86,70,83,29,56,9,83,34,0,64,21,15,39,10,74,44,26,77,79,27,9,60,22,6,44,5,86,36,81,30,71,46,41,64,66,99,62,16,20,8,78,76,43,33,0,50,76,24,34,10,18,100,85,37,8,68,42,77,67,60,80,2,7,88,6,99,58,71,42,42,85,38
2,41,93,21,27,66,5,74,64,94,61,73,62,73,97,89,0,5,60,73,63,27,97,64,32,22,0,3,12,17,59,43,59,74,71,0,4,46,44,25,70,91,19,92,92,49,27,32,93,27,0,80,68,15,0,25,2,85,50,36,50,94,43,0,87,19,91,90,0,88,91,0,53,58,50,56,41,20,100,44,0,0,35,47,97,46,91,21,59,52,31,91,44,43,46,63,0,44,98,45,90,36,59,71,0,84,80,0,39,9,4,81,68,0,0,15,57,69,73,73,2,47,34,9,100,49,82,0,83,0,72,63,92,99,100,98,59,98,41,58,68,63,8,78,20,0,78,35,43,0,34,14,50,0,34,41,61,17,76,0,52,78,0,0,94,24,15,99,0,53,2,1,24,45,46,93,19,3,56,62,68,1,65,23,0,70,88,17,0,2,45,40,38,41,20,1,76,18,97,94,22,100,51,41,79,53,11,81,50,76,56,35,88,31,75,65,0,86,0,63,0,52,60,98,58,16,85,53,22,56,91,52,34,26,9,98,83,53,39,17,58,62,14,59,15,81,69,53,10,45,18,94,0,31,80,42,21,76,56,0,95,89,87,39,11,25,74,35,65,75,69,10,63,48,9,81,0,16,0,9,52,12,0,0,5,41,13,29,5,43,0,82,65,6,70,21,0,80,35,0,0,63,9,97,78,80,86,96,50,33,37,58,17,72,61,0,52,10,15,60,80,3,74,28,19,31,41,7,0,95,46,44,34,29,8,47,3,47,32,60,50,85,42,12,51,36,90,30,40,84,86,15,58,96,6,71,11,21,47,97,0,27,0,36,0,46,38,63,10,41,34,73,0,25,79,0,22,60,62,40,41,0,91,94,0,44,9,52,28,41,92,9,77,29,39,93,13,52,0,41,46,0,77,59,94,8,60,97,92,88,49,11,10,19,19,42,22,9,4,0,64,37,15,3,27,83,0,0,90,78,29,12,0,63,52,84,27,10,0,95,35,0,21,41,30,81,0,48,50,17,9,32,57,14,0,41,42,43,47,11,87,72,90,88,33,33,20,21,30,39,7,51,39,77,1,59,77,62,0,86,33,76,93,0,96,98,91,29,0,97,0,92,39,85,86,59,87,58,15,17
0,60,1,0,0,20,0,14,27,0,3,25,48,0,3,93,26,42,25,56,0,88,0,48,85,78,67,73,24,69,28,60,66,0,63,91,96,76,3,76,25,86,50,30,0,30,23,94,30,18,89,71,72,27,11,76,10,4,48,9,27,82,0,96,92,0,8,51,89,0,12,31,60,61,64,60,56,0,80,92,99,99,0,6,0,3,39,34,58,9,13,0,93,28,72,56,86,87,0,20,11,0,60,0,10,81,8,2,34,1,33,6,59,83,22,0,20,0,90,95,78,54,99,76,55,50,17,29,0,88,94,7,8,54,0,44,48,0,67,59,21,26,54,0,45,29,61,31,0,94,26,45,0,71,31,62,0,83,86,38,65,15,5,32,68,11,0,19,88,86,76,0,38,72,27,51,0,0,85,56,99,5,74,19,84,57,20,0,23,76,16,44,5,59,58,16,75,0,67,79,70,76,55,43,55,40,32,0,79,0,51,13,0,0,73,52,65,0,6,59,39,31,10,56,76,56,25,42,14,44,50,40,39,91,0,45,66,70,34,96,0,53,11,10,77,71,0,54,36,0,0,66,43,59,16,37,78,11,0,86,8,48,87,0,0,34,48,72,54,0,68,0,11,50,0,37,28,27,21,58,12,59,65,60,9,78,43,59,84,38,88,0,36,99,0,0,43,94,13,99,32,93,95,61,0,44,22,43,79,50,0,0,19,57,46,20,0,36,0,83,38,0,81,17,35,0,54,8,37,0,43,0,12,88,3,32,44,40,54,78,60,0,24,81,67,83,35,18,40,39,81,0,60,68,0,36,41,0,77,29,4,100,73,63,37,33,0,89,0,12,59,39,48,100,92,15,46,15,34,69,61,91,0,9,72,8,35,0,97,0,19,84,34,0,63,81,48,46,40,25,25,18,81,23,86,8,65,29,0,88,49,50,32,36,29,38,80,48,38,79,36,55,79,92,92,0,78,67,48,7,0,83,74,79,44,5,0,71,22,33,92,22,11,87,70,79,55,90,48,52,78,14,90,24,73,98,61,29,32,21,31,63,8,83,0,4,0,93,95,87,77,65,0,0,66,27,4,34,83,77,57,67,0,74,38,0,8,34,17,99,24,20,61,68,58,0,80,0,61,79
49,70,75,11,28,4,40,28,40,23,54,69,79,46,83,78,41,43,17,65,47,93,47,34,7,21,91,21,61,69,85,73,69,95,63,74,91,49,84,40,93,48,22,99,77,16,40,30,89,48,74,3,74,75,21,97,3,93,9,32,4,78,29,63,14,89,9,99,15,30,43,73,26,6,85,99,34,31,31,26,21,60,31,22,32,11,56,8,46,46,40,0,93,36,90,82,95,53,22,58,52,63,53,59,28,23,99,79,84,21,41,86,77,17,30,80,90,77,1,86,57,49,38,48,86,33,29,42,37,48,100,2,71,65,50,26,12,86,36,69,77,1,29,97,40,99,88,76,84,5,13,45,9,98,47,16,96,57,22,100,20,88,77,50,2,56,13,89,30,8,54,44,71,62,47,43,55,47,93,71,46,84,45,24,32,51,67,54,72,42,94,67,93,26,52,69,51,36,8,84,71,13,95,66,42,17,64,42,65,88,74,21,37,30,86,71,51,39,1,83,4,0,12,27,98,84,58,100,75,87,64,36,17,7,79,97,74,64,27,21,62,21,1,81,51,9,94,6,27,41,55,10,23,68,68,66,27,80,32,12,48,37,7,96,93,60,99,9,13,63,72,37,90,36,96,100,70,3,57,32,0,79,99,12,0,71,64,89,23,14,38,38,18,94,29,67,77,22,27,57,18,73,59,64,83,24,34,42,39,62,91,95,100,87,5,64,22,57,38,3,90,24,70,99,20,61,1,3,56,0,58,0,77,97,92,55,63,21,85,36,89,21,46,86,92,58,26,65,4,66,78,62,57,88,92,78,71,97,74,79,89,86,49,14,63,53,88,0,77,39,62,49,27,37,94,79,87,36,82,22,46,94,9,0,62,25,73,3,69,52,54,80,62,74,67,65,27,90,68,89,47,27,81,80,90,7,68,83,75,35,37,80,96,55,2,36,49,97,60,88,40,68,22,52,3,71,80,10,12,71,80,22,28,4,17,21,19,81,16,10,3,62,35,15,46,24,37,39,64,26,86,98,19,67,56,27,4,37,44,80,9,45,24,81,97,58,37,85,54,23,30,99,93,99,46,13,18,42,32,94,19,26,27,56,20,66,66,45,49,90,76,48,43,88,61,75,28,0,37,31
0,95,30,0,0,12,28,3,51,0,11,0,0,0,0,86,24,84,51,0,0,85,11,5,70,0,63,23,88,1,0,43,87,0,94,11,0,83,0,73,0,62,0,0,0,64,0,62,0,0,12,38,87,16,27,0,0,95,7,0,81,64,12,42,21,0,91,80,33,0,84,69,0,10,61,0,22,100,81,1,65,93,0,25,0,0,81,0,43,48,50,0,94,0,3,56,65,58,0,0,0,0,0,0,8,79,92,0,59,22,0,61,16,83,38,51,77,0,0,86,83,32,22,39,0,54,9,0,4,23,49,0,62,80,0,0,23,0,23,58,0,0,75,0,2,6,0,20,0,100,0,0,0,54,37,0,0,93,56,37,51,60,46,26,15,0,0,100,55,85,0,21,70,0,65,0,0,0,0,70,0,98,15,0,47,92,65,0,0,7,0,58,90,39,0,0,18,35,13,27,0,9,0,70,0,77,0,0,40,0,27,63,0,0,10,45,33,0,55,40,93,94,0,89,0,0,14,29,61,0,98,75,0,44,0,65,0,61,64,34,0,68,14,87,56,55,0,91,0,0,0,7,20,20,90,73,0,52,0,62,0,29,62,0,0,16,0,66,96,0,66,0,89,0,0,0,50,0,68,0,68,95,78,10,12,34,5,7,75,21,75,0,0,74,0,0,14,85,0,47,45,18,2,35,75,0,69,8,0,0,0,0,25,42,20,0,0,64,0,0,0,0,0,0,52,0,0,0,65,0,0,0,25,0,79,41,0,92,89,29,0,0,17,0,60,3,38,7,49,61,76,0,47,89,0,71,0,0,22,65,8,0,0,0,36,85,0,78,0,97,100,93,96,0,6,3,22,0,48,6,62,0,72,62,0,0,33,0,0,0,0,2,86,0,98,0,19,57,87,9,58,91,0,88,65,95,87,0,0,40,0,17,0,100,18,0,36,0,0,9,94,13,61,94,44,0,68,5,0,84,0,70,92,56,7,97,0,0,57,95,80,22,0,54,77,49,31,29,0,43,0,0,84,13,54,85,82,2,78,70,42,4,0,79,0,73,0,58,70,0,0,44,0,0,0,60,0,67,82,72,70,59,59,47,8,0,53,44,96,60,27,92,25,0,0,0,95,0,70,0
46,90,43,46,24,64,16,19,50,55,26,83,36,89,62,96,23,74,1,18,21,22,54,3,53,72,44,32,40,4,100,4,37,74,69,0,1,44,99,12,93,72,67,69,38,35,43,44,44,75,16,40,96,74,24,48,63,8,95,38,26,72,94,0,40,47,55,31,49,21,58,35,79,12,50,64,12,38,60,53,38,5,5,4,43,47,10,60,40,68,60,70,56,42,48,96,70,63,52,48,47,7,12,82,81,44,26,0,78,100,51,64,4,60,0,1,5,10,88,35,45,90,11,32,70,63,29,0,80,13,28,94,56,21,5,2,5,54,8,96,61,34,22,77,18,0,38,51,91,0,71,75,14,5,63,91,33,61,49,0,33,12,8,8,66,89,16,33,52,13,10,28,80,84,76,44,13,91,58,25,85,71,35,7,0,77,33,67,87,84,10,79,20,60,5,5,59,77,23,6,80,76,12,91,83,86,63,97,93,92,80,44,18,2,90,93,0,52,17,29,90,51,74,99,47,36,54,99,28,72,78,9,30,1,61,22,56,74,22,31,58,71,2,18,85,41,89,73,48,87,4,37,57,1,17,64,58,54,91,79,89,11,71,1,69,0,11,36,48,48,66,54,45,14,19,4,45,98,0,32,36,0,78,0,19,25,43,49,40,77,49,76,64,75,64,74,3,53,93,0,28,84,84,20,68,33,19,73,3,45,82,30,0,99,75,50,27,45,41,64,53,16,50,50,7,91,11,25,48,31,50,25,96,65,14,4,76,89,85,72,88,15,32,30,46,12,68,22,46,80,29,38,19,5,97,86,69,12,71,62,0,5,0,50,11,10,89,96,53,24,72,84,1,0,93,40,39,25,44,97,9,44,8,25,0,0,74,67,8,5,40,68,70,26,100,61,67,49,31,55,14,25,87,59,2,100,94,30,52,89,21,80,98,39,29,77,72,95,30,74,76,87,91,0,51,8,71,0,46,30,76,19,11,16,49,65,49,42,24,9,86,0,58,58,10,9,3,44,84,6,29,33,52,72,54,25,49,54,8,4,69,52,59,10,49,82,97,55,43,5,99,22,46,26,21,4,25,9,88,32,55,41,72,0,62,99,11,14,0,61,0,21,23,72,63,96,3,38,69,97
93,97,92,0,3,88,36,95,79,0,49,3,0,13,47,45,27,43,82,34,14,68,43,63,84,82,4,96,74,16,0,81,88,70,77,9,63,78,84,62,21,23,46,0,57,3,29,81,0,0,35,81,90,36,96,25,20,0,43,66,46,20,66,68,66,79,0,46,13,1,79,84,71,64,53,0,1,21,92,5,73,75,0,92,80,61,48,67,53,51,76,0,92,18,60,37,69,62,54,0,0,19,35,28,39,22,35,0,26,59,0,69,20,2,89,91,92,85,1,82,61,44,35,86,59,63,53,0,24,82,87,81,73,93,75,4,72,30,43,96,56,7,20,0,45,73,3,64,51,72,56,93,80,65,26,0,47,14,12,5,0,40,82,32,74,90,58,37,95,15,90,67,25,0,14,0,0,0,0,18,90,0,77,52,38,71,97,26,22,90,100,56,18,69,48,65,77,82,75,34,32,79,21,95,93,58,90,68,89,0,44,14,66,97,55,2,84,96,96,80,31,60,82,16,15,29,44,26,40,82,43,75,77,78,95,67,58,81,4,86,74,89,0,81,43,68,8,30,70,36,20,65,15,30,58,74,24,77,34,42,0,98,24,0,34,45,91,36,34,90,29,96,25,0,56,13,68,23,37,27,63,37,25,83,28,98,17,79,99,57,58,0,28,91,80,30,47,10,60,63,11,56,54,47,31,56,76,25,86,21,14,51,42,33,73,0,16,66,70,3,0,80,56,51,46,11,58,26,42,29,74,0,43,44,1,75,0,49,26,95,26,64,7,99,20,72,27,62,17,68,2,0,29,39,0,87,33,11,69,27,56,16,0,71,90,2,0,18,9,56,51,5,0,15,94,95,25,0,25,64,61,9,35,73,33,74,0,16,0,12,65,64,7,0,85,96,93,15,18,10,43,74,44,59,36,40,8,81,56,68,46,98,0,49,93,17,5,40,14,91,12,89,86,91,45,0,90,0,18,92,68,26,50,73,95,77,6,84,86,98,100,28,55,80,88,63,97,99,23,32,0,0,82,14,29,20,80,69,62,95,20,95,16,89,69,0,27,63,53,65,55,100,42,0,0,23,0,94,78,40,69,32,33,68,14,20,72,38,84,17,60,51,100,48,96,56,80,0,40,0
